Reproduced origin time,Reproduced latitude,Reproduced longitude,Reproduced depth (km),Ho et al. origin time,Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2001-12-18T18:22:45.314734,-75.37668032955925,161.15297751141813,-4.296875,2001-12-18T18:22:45.181632,,,,,,,,
2001-12-19T13:33:51.684793,-75.2182563724794,161.1163071326363,-4.648438,2001-12-19T13:33:50.922391,2001-12-19T13:33:51.790119,-75.22361034505613,161.12375510283624,-4.296875,,,,
2001-12-19T20:04:15.658809,-75.37517740480106,161.08111539602643,-4.648438,2001-12-19T20:04:15.228454,,,,,,,,
2001-12-20T02:40:28.931161,-75.28178828314152,161.089536729544,-4.648438,2001-12-20T02:40:29.369192,2001-12-20T02:40:28.861797,-75.25729919518591,161.07850330473335,-4.296875,,,,
2001-12-20T13:00:06.718538,-75.169250274811,161.17446829466627,81.660156,2001-12-20T13:00:06.859643,2001-12-20T13:00:06.235040,-75.20676345039998,161.14630286284915,-4.296875,,,,
2001-12-20T21:41:04.503704,-75.1348109872214,161.18388200388944,-2.890625,2001-12-20T21:41:04.888332,2001-12-20T21:41:06.140219,-75.58820276521611,160.23052113882696,162.34375,,,,
2001-12-21T01:08:50.717571,-75.4685581632378,160.90887603075151,120.859375,2001-12-21T01:08:50.732974,,,,,,,,
2001-12-22T00:05:08.201389,-75.15781966843319,161.0440738433926,84.121094,2001-12-22T00:05:07.960165,2001-12-22T00:05:08.029946,-75.39289249790959,160.4787529427248,139.140625,,,,
2001-12-23T07:21:56.305088,-75.36428428187578,160.74103895290395,-4.648438,2001-12-23T07:21:55.999935,2001-12-23T07:21:56.821920,-75.38735654058786,160.84249005633058,-4.296875,,,,
2001-12-24T12:32:22.733420,-75.16959101537248,160.56839318160678,69.882812,2001-12-24T12:32:22.657364,2001-12-24T12:33:07.678215,-77.24016811245419,158.31125356284312,16.796875,,,,
2001-12-27T09:14:33.863012,-75.08574085832272,160.7631007889126,64.082031,2001-12-27T09:14:33.415894,2001-12-27T09:14:33.785877,-74.9756900285537,160.8750910713101,44.921875,,,,
2002-01-13T17:51:13.976811,-75.5870519798652,160.69897390332073,145.117188,2002-01-13T17:51:14.171358,,,,,,,,
2002-01-14T09:23:01.781945,-76.3821245038438,165.17542268202155,174.296875,2002-01-14T09:22:58.772969,2002-01-14T09:23:36.780788,-76.90196585671482,157.04853703215505,16.09375,,,,
2002-01-14T17:01:28.351416,-75.44226284180276,160.6624272595465,57.226562,2002-01-14T17:01:26.613840,2002-01-14T17:01:28.398605,-75.39487024267939,160.71350550045202,40.703125,,,,
2002-01-20T07:14:10.891968,-75.53731272412156,160.13839499217445,159.882812,2002-01-20T07:14:11.171752,,,,,,,,
2002-01-22T19:23:25.159650,-74.88851438505642,161.1625565644424,-4.296875,2002-01-22T19:23:26.015809,2002-01-22T19:23:23.926936,-74.9556912190702,160.75792282032415,145.46875,,,,
2002-01-26T13:35:31.777169,-74.8319556587547,160.95133151908453,70.234375,2002-01-26T13:35:32.425496,2002-01-26T13:35:30.777429,-74.91278372253447,160.700609007381,120.15625,,,,
2002-03-06T04:41:39.956790,-75.24204629749909,159.86413973943934,125.078125,2002-03-06T04:41:39.858038,,,,,,,,
2002-11-15T13:01:19.141662,-74.94732948881281,162.0587893908849,78.671875,2002-11-15T13:01:19.304167,2002-11-15T13:01:18.846893,-75.19787606569533,162.14785231205892,147.578125,,,,
2002-11-15T14:54:44.848651,-75.07453202206328,162.01411535248246,68.828125,2002-11-15T14:54:46.092301,2002-11-15T14:54:46.104887,-75.1403245751504,162.0176601356518,69.53125,,,,
2002-11-19T13:00:56.900510,-75.17843014439985,160.8777545041481,-4.648438,2002-11-19T13:00:56.884876,2002-11-19T13:00:56.486055,-75.17618442875103,161.01213478577668,-4.296875,,,,
2002-11-20T11:36:37.656371,-75.02835313253264,162.35893444673076,1.328125,2002-11-20T11:36:37.512499,2002-11-20T11:36:38.834748,-74.94562657173816,162.37466350452024,18.90625,,,,
2002-11-21T12:18:02.760663,-75.26293406922952,160.55669978438303,-4.648438,2002-11-21T12:18:02.522605,2002-11-21T12:18:03.296252,-75.09654424003679,160.85740038341928,25.9375,,,,
2002-11-21T15:11:45.494675,-75.28087180597826,161.2962406580005,125.429688,2002-11-21T15:11:45.760554,,,,,,,,
2002-11-21T15:29:52.216783,-75.28456136958945,161.3939950184911,-0.078125,2002-11-21T15:29:52.531560,,,,,,,,
2002-11-23T02:48:56.703117,-75.1884177420104,161.097850755285,72.695312,2002-11-23T02:48:56.398916,2002-11-23T02:48:57.044378,-75.19446743572416,161.221085267203,5.546875,,,,
2002-11-24T16:23:45.337974,-75.30143585891214,161.37161377655113,6.953125,2002-11-24T16:23:45.174692,,,,,,,,
2002-11-27T02:35:35.883019,-75.1554061517578,161.25834822122016,-4.648438,2002-11-27T02:35:35.902200,2002-11-27T02:35:35.788834,-75.14389586278405,161.28810452716223,-4.296875,,,,
2002-11-27T14:55:30.802740,-75.22282143103794,161.1686786202914,-4.648438,2002-11-27T14:55:30.863571,2002-11-27T14:55:30.880663,-75.27872040815048,160.9467770385371,114.179688,,,,
2002-11-28T00:41:32.649182,-75.32771442701902,160.96846915840956,-4.648438,2002-11-28T00:41:32.636291,2002-11-28T00:41:32.588159,-75.33383681394002,161.0928327503939,-4.296875,,,,
2002-11-28T01:46:39.787474,-75.34604320031355,161.17954873127363,-4.648438,2002-11-28T01:46:39.678744,2002-11-28T01:46:39.788972,-75.34604320031355,161.17954873127363,-4.648438,,,,
2002-11-28T02:31:23.514252,-75.11653461028106,161.84541826325156,11.171875,2002-11-28T02:31:24.353105,2002-11-28T02:31:22.820131,-75.12278839143642,161.80850366302664,4.84375,,,,
2002-11-28T11:05:13.193605,-75.14151353627794,161.6975715573582,39.296875,2002-11-28T11:05:12.752879,,,,,,,,
2002-11-29T12:07:32.032477,-75.23726389823072,161.28103208742675,78.671875,2002-11-29T12:07:32.204651,2002-11-29T12:07:32.682210,-75.3292529167511,161.04008462661264,101.171875,,,,
2002-11-29T17:49:51.262624,-75.36368673972395,160.94894079887737,-4.648438,2002-11-29T17:49:51.214754,2002-11-29T17:49:51.348660,-75.37671152348823,160.9903081582666,-4.648438,,,,
2002-11-29T18:26:57.034112,-75.35757264895187,160.98683643982716,-4.648438,2002-11-29T18:26:56.908646,,,,,,,,
2002-11-29T22:12:18.767038,-75.05925545475877,161.55795732599074,88.164062,2002-11-29T22:12:18.704276,2002-11-29T22:12:19.030613,-75.24630525469051,161.38604638795752,129.296875,,,,
2002-11-30T10:39:34.484914,-75.11796132933029,161.20622498080715,-4.296875,2002-11-30T10:39:35.614909,2002-11-30T10:39:31.932790,-75.50677396462757,161.24396476772216,172.1875,,,,
2002-11-30T10:56:50.658864,-75.23977871320524,161.5845941545826,12.929688,2002-11-30T10:56:49.973223,,,,,,,,
2002-11-30T11:16:26.587021,-75.2259940583666,161.58799649714578,15.390625,2002-11-30T11:16:26.029152,,,,,,,,
2002-11-30T18:30:27.039619,-75.2001650890677,161.5051274097079,1.328125,2002-11-30T18:30:27.559312,,,,,,,,
2002-11-30T19:19:26.661059,-75.26780030557599,161.69418090581928,45.976562,2002-11-30T19:19:26.851535,,,,,,,,
2002-12-01T16:08:18.061357,-75.13795697015941,161.60069289575662,-4.648438,2002-12-01T16:08:18.194954,2002-12-01T16:08:17.831252,-75.11883843632006,161.59648453472678,-4.648438,,,,
2002-12-02T04:57:19.602029,-75.23203590788977,160.95140257435492,-4.648438,2002-12-02T04:57:19.511679,2002-12-02T04:57:20.137207,-75.0780965340577,161.28781076811092,35.78125,,,,
2002-12-08T06:04:54.805665,-75.55657173295653,161.2210570210647,-4.648438,2002-12-08T06:04:52.508291,2002-12-08T06:04:51.912278,-75.19041648714052,161.72156851906172,7.65625,,,,
2002-12-10T08:45:53.239611,-75.05702071946452,161.53199774979242,-4.648438,2002-12-10T08:45:52.301513,2002-12-10T08:45:52.526394,-74.97969265021057,161.55984124356493,87.109375,,,,
2002-12-11T05:25:04.878926,-75.2886415583832,161.16843657355417,64.257812,2002-12-11T05:25:04.414517,2002-12-11T05:25:04.373239,-75.36752742089799,161.0471644843228,-4.296875,,,,
2002-12-14T05:04:45.995131,-75.29933818906902,160.85983927108808,-4.648438,2002-12-14T05:04:45.950635,2002-12-14T05:04:45.920247,-75.30321703185508,160.95760480540918,-4.296875,,,,
2002-12-15T01:02:07.638859,-75.31776740494827,161.07036988590175,-4.648438,2002-12-15T01:02:07.840704,2002-12-15T01:02:46.986016,-76.55708758668413,158.7243627572049,27.34375,,,,
2002-12-15T04:12:14.003825,-75.32530043903405,161.2663104252336,-4.648438,2002-12-15T04:12:14.091883,2002-12-15T04:12:14.340502,-75.32155514294973,161.16831472742356,-4.296875,,,,
2002-12-16T06:35:45.703492,-75.02443024825992,161.372513486427,78.320312,2002-12-16T06:35:45.898950,2002-12-16T06:35:46.060699,-75.09330992305914,161.35466406410293,-4.296875,,,,
2002-12-16T07:21:28.841857,-75.23967116970704,161.14613186843536,64.960938,2002-12-16T07:21:28.195414,2002-12-16T07:21:28.083170,-75.30924863547752,161.24366906639588,-4.296875,,,,
2002-12-16T08:35:47.029856,-75.5251004671339,161.29368093716303,-4.648438,2002-12-16T08:35:46.835198,2002-12-16T08:35:45.759238,-75.50073767968775,160.95396227791144,128.59375,,,,
2002-12-16T20:42:17.789946,-75.20525909689347,161.07527549133127,60.742188,2002-12-16T20:42:17.196919,2002-12-16T20:42:17.301745,-75.47611067383038,160.7791973554273,132.109375,,,,
2002-12-17T00:54:48.635539,-75.34604320031355,161.17954873127363,-4.648438,2002-12-17T00:54:48.355993,2002-12-17T00:54:48.619252,-75.43488816801326,160.9551875648428,118.046875,,,,
2002-12-17T02:47:32.934328,-75.26563451851426,161.22858819022517,62.148438,2002-12-17T02:47:32.946237,2002-12-17T02:47:32.690843,-75.35068296270836,161.07002515124861,-4.296875,,,,
2002-12-17T03:35:52.179854,-75.27949774565802,161.06325327674398,-4.648438,2002-12-17T03:35:52.169794,2002-12-17T03:35:52.311546,-75.30470018256581,161.19096273968574,-4.296875,,,,
2002-12-17T07:40:23.549301,-75.27793486954324,161.15344673702882,55.820312,2002-12-17T07:40:23.023264,2002-12-17T07:40:21.309815,-75.33065066785743,161.27386866082213,-4.296875,,,,
2002-12-17T10:32:18.685355,-75.31087936931432,160.99135838673536,-4.648438,2002-12-17T10:32:18.305344,2002-12-17T10:32:18.573829,-75.31241056661928,161.06289329916726,-4.296875,,,,
2002-12-17T11:00:25.159563,-75.19683862211464,161.08656961908255,60.742188,2002-12-17T11:00:25.391520,2002-12-17T11:00:24.130145,-75.27414111592114,161.0557989424793,-4.296875,,,,
2002-12-17T14:22:35.823347,-75.06992987321638,161.5730180020852,-4.648438,2002-12-17T14:22:35.588516,2002-12-17T14:22:35.520651,-75.03926488532247,161.59816884846,-4.296875,,,,
2002-12-18T03:46:36.761130,-75.21957591728687,161.34832330158912,62.148438,2002-12-18T03:46:36.346505,2002-12-18T03:46:36.783516,-75.45323283466584,161.16782184992354,122.265625,,,,
2002-12-18T06:04:56.703628,-75.31317843906419,161.017687218109,-4.648438,2002-12-18T06:04:56.495511,2002-12-18T06:04:56.729473,-75.33076872061001,161.11171520907533,-4.648438,,,,
2002-12-19T05:51:02.670169,-76.15260401653437,160.6853846631932,8.007812,2002-12-19T05:50:54.793297,2002-12-19T05:50:55.341844,-75.3231240577191,161.07785198804814,-0.78125,,,,
2002-12-23T00:20:53.436086,-75.54806729127394,161.6804602859615,-4.648438,2002-12-23T00:20:53.535183,2002-12-23T00:20:52.513704,-75.21047979195518,162.07384031290565,28.046875,,,,
2002-12-23T04:48:08.816109,-75.2266761446346,160.94401347852732,58.984375,2002-12-23T04:48:08.760826,2002-12-23T04:48:07.791566,-75.30470018256581,161.19096273968574,-4.296875,,,,
2002-12-23T19:18:03.820126,-75.36809684733937,161.32693270136528,-4.648438,2002-12-23T19:18:03.419838,2002-12-23T19:18:03.681878,-75.35059470670052,161.23240180250906,-4.648438,,,,
2002-12-23T21:03:17.276653,-75.33673639171712,160.74949784208022,-4.648438,2002-12-23T21:03:16.885558,2002-12-23T21:03:47.189364,-76.45420464901996,159.28339579792183,63.90625,,,,
2002-12-24T00:38:07.633529,-75.27641325088983,160.92052169615533,-4.648438,2002-12-24T00:38:08.124409,2002-12-24T00:38:08.323964,-75.30149270481027,160.72429833466276,-4.296875,,,,
2002-12-24T18:15:40.674537,-75.24487668442424,161.3148023157173,1.679688,2002-12-24T18:15:40.682488,2002-12-24T18:15:41.798648,-75.25412542338799,161.2585928004152,64.609375,,,,
2002-12-25T04:04:01.715984,-75.50903654387444,160.77818037565433,131.054688,2002-12-25T04:04:01.478188,2002-12-25T04:04:01.714942,-75.33383681394002,161.0928327503939,-4.296875,,,,
2002-12-25T14:49:16.447500,-75.27490751691666,161.01071122437585,-4.648438,2002-12-25T14:49:16.132306,,,,,,,,
2002-12-25T19:26:39.810876,-75.14251492953998,161.05728895848094,71.640625,2002-12-25T19:26:40.697721,2002-12-25T19:26:41.182077,-75.2955665319618,161.08564916615381,-4.296875,,,,
2002-12-26T00:10:03.548793,-75.31391910360318,161.13444322027325,-4.648438,2002-12-26T00:10:03.147858,2002-12-26T00:10:03.277832,-75.30924863547752,161.24366906639588,-4.296875,,,,
2002-12-26T00:52:20.635884,-75.2282221113988,161.01513135109022,56.523438,2002-12-26T00:52:20.412680,2002-12-26T00:52:20.840129,-75.212902212401,161.10886458023572,13.28125,,,,
2002-12-26T02:34:15.186823,-75.25651925847808,161.12353303122075,61.445312,2002-12-26T02:34:14.883643,2002-12-26T02:34:15.125183,-75.33537553815663,161.0022854242962,-2.1875,,,,
2002-12-26T03:27:01.947320,-75.3602357580949,161.45535187034696,-4.648438,2002-12-26T03:27:02.222960,2002-12-26T03:27:02.575239,-75.68761104269895,160.93495973731302,151.09375,,,,
2002-12-26T07:06:45.117680,-75.25947507785128,161.2661113343985,84.648438,2002-12-26T07:06:45.104785,2002-12-26T07:06:45.164867,-75.30470018256581,161.19096273968574,-4.296875,,,,
2002-12-26T09:24:29.455842,-75.22800991008498,161.3371625311469,68.476562,2002-12-26T09:24:29.557355,2002-12-26T09:24:29.235938,-75.30924863547752,161.24366906639588,-4.296875,,,,
2002-12-26T15:29:48.676365,-75.20270674296911,161.37060625241767,66.367188,2002-12-26T15:29:48.817265,2002-12-26T15:29:48.529507,-75.28784356999506,161.21355830609028,-4.296875,,,,
2002-12-28T00:51:20.187235,-75.32756749910413,161.2927086161391,-4.648438,2002-12-28T00:51:20.570115,2002-12-28T00:51:20.682999,-75.33383681394002,161.0928327503939,-4.296875,,,,
2002-12-28T01:21:26.572647,-75.27921570055302,161.3864165932124,-4.648438,2002-12-28T01:21:26.678333,2002-12-28T01:21:26.256625,-75.27218073738719,161.46896669592272,-4.296875,,,,
2002-12-28T02:16:58.171294,-75.42478623027272,160.15064595231286,124.726562,2002-12-28T02:16:57.932506,2002-12-28T02:16:57.954189,-75.31542777980577,160.8820406901189,-4.296875,,,,
2002-12-29T02:36:50.087047,-75.10564781691473,161.28050661748978,80.078125,2002-12-29T02:36:49.932705,2002-12-29T02:36:50.838418,-75.17880018362702,161.4748593151446,-4.296875,,,,
2002-12-29T06:57:23.658444,-75.25667039352902,161.56250219221715,69.882812,2002-12-29T06:57:23.413757,2002-12-29T06:57:23.704253,-75.23044898057283,161.64054106609757,8.359375,,,,
2002-12-29T14:45:42.102709,-75.18189751905688,161.45624886326888,-4.648438,2002-12-29T14:45:42.008443,2002-12-29T14:45:41.894371,-75.23870315833405,161.35223572325904,114.179688,,,,
2002-12-29T19:01:33.927513,-75.35627799846041,161.51950904040942,-4.648438,2002-12-29T19:01:33.501511,2002-12-29T19:01:34.328494,-75.67834983521885,160.82696754978272,151.09375,,,,
2002-12-30T06:57:25.159308,-75.36289851629626,161.15682278841362,-4.648438,2002-12-30T06:57:25.012613,2002-12-30T06:57:25.153030,-75.35982489760204,161.1757295466063,-4.296875,,,,
2002-12-30T07:38:17.649902,-75.32731968940396,161.4548233108013,78.671875,2002-12-30T07:38:17.630249,2002-12-30T07:38:17.757636,-75.38578400497778,161.25892418147296,-4.296875,,,,
2002-12-30T14:45:48.743613,-75.2882085452766,161.49179862531636,-0.429688,2002-12-30T14:45:48.913050,2002-12-30T14:45:48.749607,-75.25529768335856,161.4911904354896,1.328125,,,,
2002-12-31T03:17:59.658008,-75.5458623802101,161.2057470034981,-4.648438,2002-12-31T03:17:57.047851,2002-12-31T03:17:57.436072,-75.21255587328004,161.4305552989595,47.734375,,,,
2002-12-31T17:16:24.742310,-75.31663127061796,161.4395826624396,-0.78125,2002-12-31T17:16:24.436196,,,,,,,,
2002-12-31T18:00:39.976090,-75.29092690244885,160.87133099932544,-4.648438,2002-12-31T18:00:40.005083,2002-12-31T18:00:40.402536,-75.73897337451747,160.43724070591998,160.9375,,,,
2002-12-31T23:18:11.987123,-75.3242214839531,161.47362042332864,99.414062,2002-12-31T23:18:11.903249,2002-12-31T23:18:11.935681,-75.3610822379167,161.41001827354458,108.203125,,,,
2003-01-04T00:37:33.930197,-75.1301187697481,161.2917624139762,-4.648438,2003-01-04T00:37:33.465491,2003-01-04T00:37:33.940728,-75.24658727115981,161.06361163119666,125.78125,,,,
2003-01-04T14:21:20.580892,-75.37879402685547,161.3421442792081,-4.648438,2003-01-04T14:21:20.525447,2003-01-04T14:21:20.610826,-75.37344553667734,161.33453565706682,-4.296875,,,,
2003-01-04T20:27:18.169647,-75.26174184800749,161.29239037562755,64.257812,2003-01-04T20:27:18.202926,2003-01-04T20:27:18.021555,-75.3552600718448,161.12286066175238,-4.296875,,,,
2003-01-05T21:31:45.929876,-75.3337322754806,161.2550206802398,-4.648438,2003-01-05T21:31:45.723306,2003-01-05T21:31:45.811110,-75.33065066785743,161.27386866082213,-4.296875,,,,
2003-01-06T02:39:49.265811,-75.28249182731162,161.2060444810359,62.148438,2003-01-06T02:39:48.789309,2003-01-06T02:39:48.886731,-75.36752742089799,161.0471644843228,-4.296875,,,,
2003-01-07T03:40:49.189542,-75.3191339044779,161.30397168116752,-4.648438,2003-01-07T03:40:48.948651,2003-01-07T03:40:49.207119,-75.31378482713075,161.29640837599877,-4.296875,,,,
2003-01-07T22:39:39.268440,-75.31459942682518,161.2512106281639,-4.648438,2003-01-07T22:39:38.917631,,,,,,,,
2003-01-08T16:55:56.970697,-75.24505656781798,160.99239912333238,64.960938,2003-01-08T16:55:56.863668,2003-01-08T16:55:56.737488,-75.33687802626882,160.91171910807938,-4.296875,,,,
2003-01-08T22:43:23.680520,-75.19683862211464,161.08656961908255,-4.648438,2003-01-08T22:43:29.156286,2003-01-08T22:44:01.881346,-76.41233236534784,159.02850573725243,28.75,,,,
2003-01-09T05:59:20.948623,-75.37746631896297,161.10757544562608,-4.648438,2003-01-09T05:59:21.381159,2003-01-09T05:59:21.405763,-75.3980975673857,161.18318367826137,-4.296875,,,,
2003-01-10T04:34:10.865643,-75.32075710623931,161.2135387578572,-4.648438,2003-01-10T04:34:11.459640,2003-01-10T04:34:10.125457,-75.17006231200814,161.04951981462662,4.84375,,,,
2003-01-11T08:02:32.323635,-75.29537565331012,161.68755148831715,89.570312,2003-01-11T08:02:32.383325,2003-01-11T08:02:32.686113,-75.33180669973915,161.50769376049874,-4.296875,,,,
2003-01-11T19:53:41.110901,-74.97955998403322,160.9707313676789,-4.648438,2003-01-11T19:53:40.794108,2003-01-11T19:53:40.889372,-74.98182578371193,161.15481688772616,-4.296875,,,,
2003-01-12T01:39:33.202731,-75.11479280437626,160.74547363218926,-4.296875,2003-01-12T01:39:33.296527,2003-01-12T01:39:33.292743,-75.1272107715137,160.99052065589018,-3.59375,,,,
2003-01-12T06:59:07.374943,-75.3236561002311,161.35676563754848,-4.648438,2003-01-12T06:59:08.105336,2003-01-12T06:59:08.580603,-75.75781091642105,160.6537823502258,160.9375,,,,
2003-01-12T09:14:51.715951,-75.22065562877441,161.58037754026026,-4.648438,2003-01-12T09:14:51.285443,2003-01-12T09:14:51.007893,-75.4425222999358,161.15266116591647,153.90625,,,,
2003-01-13T02:52:54.712596,-75.93740956964068,160.93374189045375,-1.132812,2003-01-13T02:52:43.361421,2003-01-13T02:52:45.933564,-75.25247849439988,160.7034651952068,2.03125,,,,
2003-01-13T22:08:21.897528,-75.24886404319611,160.92859091657112,67.773438,2003-01-13T22:08:21.638882,2003-01-13T22:08:22.018697,-75.32004838760845,160.93468853911642,-1.484375,,,,
2003-01-14T03:05:47.003713,-75.33826604250748,161.30785250222473,-4.648438,2003-01-14T03:05:46.550866,2003-01-14T03:05:47.144796,-75.33518000358323,161.32669514127923,-4.296875,,,,
2003-01-14T21:24:46.780997,-75.35121451164909,160.69993148466813,-4.648438,2003-01-14T21:24:46.767687,2003-01-14T21:24:46.633696,-75.33042532126457,160.62525727737537,-4.296875,,,,
2003-01-15T02:43:39.803431,-75.42683079368489,160.5946920842011,-4.648438,2003-01-15T02:43:38.375545,2003-01-15T02:43:35.494887,-75.58651671735144,161.07518649373438,165.15625,,,,
2003-01-15T11:45:27.731636,-75.25493237387843,161.21357781126494,72.695312,2003-01-15T11:45:27.605278,2003-01-15T11:45:27.572544,-75.15123827091428,161.48183519543645,20.3125,,,,
2003-01-16T04:21:39.445342,-75.34443347153157,161.27014317640655,-4.648438,2003-01-16T04:21:39.225538,2003-01-16T04:22:05.658500,-77.02707954698703,159.06029003010295,28.75,,,,
2003-01-17T01:29:54.113501,-75.36052902262084,160.80540466856158,-4.648438,2003-01-17T01:29:54.385135,2003-01-17T01:29:54.258584,-75.36589489511036,160.81281075802607,-4.296875,,,,
2003-01-18T12:54:26.081987,-75.29174322755367,160.98790095602104,-4.648438,2003-01-18T12:54:26.021295,2003-01-18T12:54:26.090247,-75.2955665319618,161.08564916615381,-4.296875,,,,
2003-01-30T01:03:59.057274,-75.38808039906641,160.79703834507666,-4.648438,2003-01-30T01:03:58.278931,2003-01-30T01:03:58.981003,-75.38735654058786,160.84249005633058,-4.296875,,,,
2003-01-30T14:18:59.593366,-75.03690921846203,161.13978139961634,88.515625,2003-01-30T14:19:01.040310,2003-01-30T14:19:00.900353,-75.1348109872214,161.18388200388944,-4.296875,,,,
2003-01-31T12:21:33.340814,-75.37269022958488,160.72941330214115,-4.648438,2003-01-31T12:21:35.003179,2003-01-31T12:21:33.232734,-75.36589489511036,160.81281075802607,-4.296875,,,,
2003-02-01T09:02:47.736741,-75.27414111592114,161.0557989424793,-4.296875,2003-02-01T09:02:48.076157,2003-02-01T09:02:48.568485,-75.32155514294973,161.16831472742356,-4.296875,,,,
2003-02-04T22:10:45.023516,-75.196650736997,161.68441486617303,-4.296875,2003-02-04T22:10:45.482721,2003-02-04T22:10:45.725082,-75.21255587328004,161.4305552989595,-4.296875,,,,
2003-02-06T07:49:24.496869,-76.11527194522745,160.97386063484532,22.421875,2003-02-06T07:49:07.600907,2003-02-06T07:49:07.875992,-78.5922139678628,153.37280557017593,-3.59375,,,,
2003-02-08T07:23:22.385528,-75.41843078798463,160.60643981880858,-4.648438,2003-02-08T07:23:23.023569,2003-02-08T07:23:22.206353,-75.40700147787675,160.63725617621148,-4.296875,,,,
2003-02-08T11:07:13.572207,-75.11274929994963,162.0236017783632,64.609375,2003-02-08T11:07:13.434997,2003-02-08T11:07:14.152954,-75.04102189152398,162.28595035248063,25.234375,,,,
2003-02-08T14:30:21.389755,-75.24104017501264,160.73385548652928,-4.648438,2003-02-08T14:30:19.724683,2003-02-08T14:30:20.625034,-75.0262065318848,161.12506696078816,27.34375,,,,
2003-02-09T08:11:39.155344,-75.37588524998762,161.19837466258844,-4.648438,2003-02-09T08:11:39.074109,2003-02-09T08:11:39.155344,-75.37588524998762,161.19837466258844,-4.648438,,,,
2003-02-09T11:57:04.753222,-75.34832048864733,161.20597110198608,-4.648438,2003-02-09T11:57:04.653335,,,,,,,,
2003-02-09T12:43:05.607287,-75.94152234682723,160.04785388824575,-4.296875,2003-02-09T12:42:56.654739,2003-02-09T12:43:45.894848,-76.98800983826919,158.18065052579956,3.4375,,,,
2003-02-10T00:08:45.654090,-75.33600069420733,161.28143244755836,-4.648438,2003-02-10T00:08:45.399049,,,,,,,,
2003-02-10T02:02:49.824274,-75.33761491376605,161.1908919076894,-4.648438,2003-02-10T02:02:49.735392,2003-02-10T02:02:49.420765,-75.33518000358323,161.32669514127923,-4.296875,,,,
2003-02-10T11:41:38.731086,-75.36289851629626,161.15682278841362,-4.648438,2003-02-10T11:41:38.784217,,,,,,,,
2003-02-11T00:01:40.980367,-75.28765267642306,161.37523216953616,-4.648438,2003-02-11T00:01:40.596765,2003-02-11T00:01:41.150258,-75.29383066572501,161.33768256559662,-4.648438,,,,
2003-02-11T02:54:33.672011,-75.30310844033866,160.7957584328533,-4.648438,2003-02-11T02:54:33.249730,2003-02-11T02:54:33.375857,-75.29860193806728,160.90501058613964,-4.296875,,,,
2003-02-11T03:20:40.972993,-75.24581034110665,161.10860906922684,60.742188,2003-02-11T03:20:41.022037,2003-02-11T03:20:40.721390,-75.34609357343025,161.01722297172577,-4.296875,,,,
2003-02-11T07:05:29.759888,-75.35966081112045,161.3382073487696,-4.648438,2003-02-11T07:05:29.494510,2003-02-11T07:05:30.001596,-75.37344553667734,161.33453565706682,-4.296875,,,,
2003-02-11T11:41:40.104760,-75.37308634778284,160.5213760142554,-4.648438,2003-02-11T11:41:39.958804,2003-02-11T11:41:40.080548,-75.37779147539108,160.57411761913676,-4.648438,,,,
2003-02-11T11:59:09.965316,-75.40768425447979,160.5917327149886,-4.648438,2003-02-11T11:59:09.631680,2003-02-11T11:59:09.976606,-75.41634620385773,160.74309669876308,-4.296875,,,,
2003-02-11T13:04:14.855292,-75.34604320031355,161.17954873127363,-4.648438,2003-02-11T13:04:14.409404,,,,,,,,
2003-02-11T17:19:17.749920,-75.15929780973417,160.8744762897469,-4.648438,2003-02-11T17:19:17.577964,2003-02-11T17:19:17.684353,-75.28468347198925,160.74742845048576,126.484375,,,,
2003-02-11T20:09:53.809014,-75.29383066572501,161.33768256559662,-4.648438,2003-02-11T20:09:53.730710,2003-02-11T20:09:53.963940,-75.2923865887502,161.2662106320708,-4.296875,,,,
2003-02-11T22:46:39.079562,-75.37653248406046,161.31564489756983,-4.648438,2003-02-11T22:46:38.697904,,,,,,,,
2003-02-12T03:59:38.527141,-75.35059470670052,161.23240180250906,-3.242188,2003-02-12T03:59:38.389165,2003-02-12T03:59:38.724397,-75.3552600718448,161.12286066175238,-4.296875,,,,
2003-02-12T04:26:54.931486,-75.3552600718448,161.12286066175238,-4.296875,2003-02-12T04:26:54.796580,,,,,,,,
2003-02-12T22:45:28.278061,-75.13945109683435,161.07593313163707,-4.648438,2003-02-12T22:45:29.280165,2003-02-12T22:45:26.979307,-75.28943051927784,161.1233099216037,137.03125,,,,
2003-02-12T22:54:25.406668,-75.3337322754806,161.2550206802398,-4.648438,2003-02-12T22:54:25.495900,2003-02-12T22:54:25.561253,-75.34216369268319,161.24371782100616,-4.648438,,,,
2003-02-13T08:13:21.468074,-75.31083460917642,161.87258176694317,69.882812,2003-02-13T08:13:21.486594,2003-02-13T08:13:21.975632,-75.2230593999642,161.99970075568496,28.046875,,,,
2003-02-14T06:04:28.007815,-75.25947507785128,161.2661113343985,68.476562,2003-02-14T06:04:28.178448,2003-02-14T06:04:27.318845,-75.32610904172346,161.22107514741762,-4.296875,,,,
2003-02-15T08:18:42.202107,-75.27251861933156,160.82294588214094,-4.296875,2003-02-15T08:18:41.562985,2003-02-15T08:18:42.212977,-75.28177437643217,160.92792740412906,-4.296875,,,,
